SampleID,Env
SRR5602297,root:Elder
C054,root:Elder
K105,root:Elder
SRR3680043,root:Elder
SRR5602195,root:Elder
SRR5602233,root:Elder
SRR5602245,root:Elder
SRR5602130,root:Elder
SRR5602203,root:Elder
SRR5602338,root:Elder
SRR5602096,root:Elder
SRR3679988,root:Elder
SRR3679929,root:Elder
SRR5602020,root:Elder
SRR3679990,root:Elder
SRR5602262,root:Elder
SRR3680002,root:Elder
SRR3680049,root:Elder
SRR5602023,root:Elder
SRR5602197,root:Elder
SRR5602030,root:Elder
SRR5602354,root:Elder
SRR3679967,root:Elder
SRR3680083,root:Elder
SRR5601932,root:Elder
SRR5602115,root:Elder
SRR3679940,root:Elder
SRR5602273,root:Elder
SRR3679976,root:Elder
SRR5602266,root:Elder
SRR5602132,root:Elder
SRR3679970,root:Elder
SRR5602231,root:Elder
SRR5602152,root:Elder
SRR5602217,root:Elder
SRR5601989,root:Elder
SRR5601934,root:Elder
SRR5602327,root:Elder
SRR5602060,root:Elder
SRR5602299,root:Elder
SRR5602320,root:Elder
SRR5602215,root:Elder
SRR5602302,root:Elder
SRR5602131,root:Elder
K106,root:Elder
SRR5601996,root:Elder
SRR5602343,root:Elder
SRR5602311,root:Elder
SRR5602186,root:Elder
K113,root:Elder
SRR5601926,root:Elder
SRR3680028,root:Elder
SRR5602212,root:Elder
SRR5602054,root:Elder
SRR5601994,root:Elder
SRR3680070,root:Elder
SRR5602143,root:Elder
SRR5602293,root:Elder
SRR5601993,root:Elder
SRR5602313,root:Elder
SRR5601927,root:Elder
SRR5602310,root:Elder
SRR5602279,root:Elder
SRR5602147,root:Elder
SRR5602353,root:Elder
SRR5602173,root:Elder
SRR3679992,root:Elder
SRR3679998,root:Elder
SRR5601923,root:Elder
SRR5601990,root:Elder
SRR5601982,root:Elder
SRR3680080,root:Elder
SRR5602318,root:Elder
SRR3679977,root:Elder
SRR5602062,root:Elder
SRR3680059,root:Elder
SRR5602184,root:Elder
SRR5602158,root:Elder
SRR5602121,root:Elder
SRR5602136,root:Elder
SRR5602058,root:Elder
SRR5602142,root:Elder
SRR5602080,root:Elder
SRR5602305,root:Elder
SRR3680024,root:Elder
SRR5601984,root:Elder
C011,root:Elder
SRR5602330,root:Elder
C018,root:Elder
SRR5601992,root:Elder
SRR3680011,root:Elder
SRR5602248,root:Elder
SRR5602021,root:Elder
SRR3679971,root:Elder
SRR5602253,root:Elder
SRR3680086,root:Elder
SRR5602135,root:Elder
K304,root:Elder
SRR5602099,root:Elder
SRR5602289,root:Elder
SRR3679985,root:Elder
C003,root:Elder
SRR5601981,root:Elder
SRR5602261,root:Elder
SRR5602207,root:Elder
SRR5610012,root:Elder
SRR5602027,root:Elder
SRR5602317,root:Elder
SRR3680065,root:Elder
SRR5602036,root:Elder
SRR5602286,root:Elder
SRR3680079,root:Elder
SRR5602124,root:Elder
SRR5602177,root:Elder
K301,root:Elder
SRR5602029,root:Elder
C024,root:Elder
SRR5602079,root:Elder
SRR3680035,root:Elder
SRR3680093,root:Elder
SRR5602191,root:Elder
SRR5602331,root:Elder
SRR5602117,root:Elder
SRR5602225,root:Elder
SRR5602213,root:Elder
SRR5602116,root:Elder
SRR3680045,root:Elder
SRR5602347,root:Elder
SRR5602201,root:Elder
SRR3679965,root:Elder
K309,root:Elder
SRR5601986,root:Elder
SRR5602263,root:Elder
SRR3679991,root:Elder
SRR5602181,root:Elder
SRR5602178,root:Elder
SRR5602094,root:Elder
SRR5602118,root:Elder
SRR5602034,root:Elder
SRR5601967,root:Elder
SRR5601941,root:Elder
SRR3679963,root:Elder
SRR3680044,root:Elder
SRR3680007,root:Elder
SRR3680042,root:Elder
SRR5602066,root:Elder
SRR5602018,root:Elder
SRR5602275,root:Elder
SRR3680031,root:Elder
SRR5602230,root:Elder
SRR3680084,root:Elder
SRR5602194,root:Elder
SRR3680053,root:Elder
SRR5602180,root:Elder
SRR5602139,root:Elder
SRR5610011,root:Elder
SRR5601925,root:Elder
SRR5602306,root:Elder
SRR5602247,root:Elder
SRR3679983,root:Elder
SRR5602100,root:Elder
SRR5602005,root:Elder
SRR3679931,root:Elder
SRR5602304,root:Elder
SRR5602171,root:Elder
SRR5602176,root:Elder
SRR5602014,root:Elder
SRR5602189,root:Elder
SRR5602271,root:Elder
SRR5602323,root:Elder
SRR5602187,root:Elder
SRR3679936,root:Elder
SRR3679973,root:Elder
SRR5602154,root:Elder
SRR3679994,root:Elder
K119,root:Elder
SRR5602255,root:Elder
SRR5602153,root:Elder
Y10,root:Young
SRR5802209,root:Young
Y5,root:Young
SRR5610086,root:Young
SRR5802350,root:Young
USygt28.T1.418827,root:Young
SRR5802376,root:Young
SRR5610119,root:Young
SRR5601946,root:Young
SRR5601913,root:Young
SRR5601943,root:Young
SRR5601969,root:Young
USinfTw3.2.418812,root:Young
SRR5610102,root:Young
SRR5802324,root:Young
SRR5610116,root:Young
SRR5802220,root:Young
USygt36.T2.418655,root:Young
SRR5802381,root:Young
SRR5609975,root:Young
SRR5802373,root:Young
USygt27.T2.418523,root:Young
SRR5802290,root:Young
USygt2.M.418457,root:Young
SRR5609988,root:Young
SRR5802357,root:Young
SRR5610146,root:Young
SRR5802250,root:Young
USygt53.T2.418455,root:Young
Y9,root:Young
SRR5610143,root:Young
SRR5610007,root:Young
SRR5580470,root:Young
USygt3.T2.418807,root:Young
SRR5802238,root:Young
USygt3.T1.418429,root:Young
SRR5802384,root:Young
USygt13.T2.418745,root:Young
USygt19.T1.418385,root:Young
SRR5609967,root:Young
SRR5609957,root:Young
SRR5602244,root:Young
USinfTw10.1.418518,root:Young
SRR5610032,root:Young
SRR5802386,root:Young
SRR5802277,root:Young
SRR5602090,root:Young
SRR5802251,root:Young
SRR5610006,root:Young
USygt54.T1.418381,root:Young
SRR5610080,root:Young
SRR5802282,root:Young
SRR5580536,root:Young
SRR5580541,root:Young
SRR5610037,root:Young
SRR5610005,root:Young
SRR5610084,root:Young
SRR5802391,root:Young
SRR5580652,root:Young
USinfTw5.2.418695,root:Young
SRR5802361,root:Young
USygt47.T1.418692,root:Young
SRR5580539,root:Young
USygt6.AS.418353,root:Young
SRR5601964,root:Young
Y3,root:Young
SRR5602242,root:Young
SRR5802287,root:Young
USinfTw8.1.418366,root:Young
SRR5580440,root:Young
SRR5802211,root:Young
SRR5802369,root:Young
SRR5580499,root:Young
SRR5802327,root:Young
SRR5609958,root:Young
SRR5610070,root:Young
SRR5580651,root:Young
SRR5802300,root:Young
SRR5580647,root:Young
SRR5802395,root:Young
SRR5610094,root:Young
USygt49.T1.418399,root:Young
SRR5609992,root:Young
SRR5802346,root:Young
SRR5609956,root:Young
SRR5802241,root:Young
SRR5580471,root:Young
SRR5802330,root:Young
SRR5610088,root:Young
SRR5802274,root:Young
SRR5602085,root:Young
SRR5802248,root:Young
SRR5601954,root:Young
USygt54.T2.418497,root:Young
USygt15.T1.418779,root:Young
SRR5610091,root:Young
SRR5802310,root:Young
USBldChld7.418488,root:Young
SRR5580540,root:Young
SRR5601909,root:Young
USygt15.T2.418859,root:Young
SRR5609953,root:Young
SRR5580466,root:Young
USygt20.T1.418564,root:Young
SRR5610047,root:Young
SRR5610063,root:Young
SRR5802383,root:Young
SRR5602072,root:Young
SRR5602236,root:Young
SRR5610039,root:Young
SRR5802232,root:Young
USygt25.B1.418792,root:Young
SRR5580500,root:Young
USygt19.B1.418817,root:Young
SRR5610127,root:Young
SRR5609990,root:Young
USygt11.T1.418632,root:Young
USinfTw1.1.418752,root:Young
SRR5802342,root:Young
SRR5802221,root:Young
SRR5610052,root:Young
SRR5802214,root:Young
SRR5610082,root:Young
USygt6.T2.418728,root:Young
USygt17.T2.418720,root:Young
SRR5802368,root:Young
SRR5602238,root:Young
SRR5610071,root:Young
SRR5802236,root:Young
SRR5802338,root:Young
SRR5802309,root:Young
SRR5802389,root:Young
SRR5802331,root:Young
USchp41Infant.418542,root:Young
SRR5610096,root:Young
SRR5610147,root:Young
SRR5802355,root:Young
SRR5610142,root:Young
SRR5602089,root:Young
SRR5802200,root:Young
USygt42.T1.418811,root:Young
SRR5609976,root:Young
SRR5802253,root:Young
USygt26.T2.418693,root:Young
SRR5601945,root:Young
USinfTw3.1.418387,root:Young
USchp41Mom.418801,root:Young
SRR5610169,root:Young
USygt25.T1.418406,root:Young
SRR5802311,root:Young
SRR5580542,root:Young
SRR5580438,root:Young
SRR5602344,root:Young
SRR5802213,root:Young
SRR5610114,root:Young
SRR5802323,root:Young
SRR5802370,root:Young
SRR5601950,root:Young
SRR5610158,root:Young
SRR5610079,root:Young
SRR5802205,root:Young
SRR5802404,root:Young
SRR5802260,root:Young
SRR5802240,root:Young
SRR5802235,root:Young
SRR5802339,root:Young
USygt23.T1.418854,root:Young
SRR5802352,root:Young
SRR5602235,root:Young
USygt25.T2.418341,root:Young
SRR5580616,root:Young
Y12,root:Young
SRR5610115,root:Young
SRR5610157,root:Young
SRR5802388,root:Young
USchp33ChildA.418742,root:Young
SRR5802223,root:Young
SRR5602070,root:Young
USinfTw20.2.418696,root:Young
SRR3680092,root:Young
USinfTw9.2.418769,root:Young
SRR5602112,root:Young
USygt30.T2.418609,root:Young
SRR5580429,root:Young
SRR5610001,root:Young
USygt10.T2.418815,root:Young
SRR5802210,root:Young
USygt25.S1.418338,root:Young
USchp3Child.418614,root:Young
SRR5802358,root:Young
SRR5601952,root:Young
SRR5802286,root:Young
SRR5610138,root:Young
SRR5802261,root:Young
SRR5580648,root:Young
USygt29.T1.418673,root:Young
SRR5802304,root:Young
SRR5602075,root:Young
SRR5602081,root:Young
USinfTw1.2.418491,root:Young
SRR5802189,root:Young
SRR5601962,root:Young
SRR5610038,root:Young
SRR5802351,root:Young
SRR5580436,root:Young
SRR5602239,root:Young
USBldChld4.418528,root:Young
SRR5802275,root:Young
SRR5610076,root:Young
SRR5802233,root:Young
SRR5802393,root:Young
USinfTw18.1.418513,root:Young
USygt25.B2.418685,root:Young
SRR5610044,root:Young
SRR5601944,root:Young
USygt20.T2.418500,root:Young
SRR5802403,root:Young
SRR5802204,root:Young
SRR5802284,root:Young
SRR5602240,root:Young
USinfTw18.2.418796,root:Young
SRR5580498,root:Young
SRR5580435,root:Young
USygt23.T2.418458,root:Young
SRR5802312,root:Young
SRR5610033,root:Young
SRR5580462,root:Young
SRR5802320,root:Young
SRR5802296,root:Young
SRR5602088,root:Young
SRR5609999,root:Young
SRR5610062,root:Young
SRR5610132,root:Young
SRR5610120,root:Young
SRR5610031,root:Young
SRR5610040,root:Young
SRR5610083,root:Young
SRR5802269,root:Young
SRR5802285,root:Young
SRR5602086,root:Young
USygt8.T1.418829,root:Young
USygt44.B1.418371,root:Young
USygt11.T2.418503,root:Young
USBldInf3.418459,root:Young
SRR5610125,root:Young
USygt12.T1.418615,root:Young
USygt9.B1.418824,root:Young
USinfTw19.1.418798,root:Young
SRR5802268,root:Young
SRR5802334,root:Young
SRR5610126,root:Young
SRR5610029,root:Young
SRR5580465,root:Young
SRR5802234,root:Young
SRR5610113,root:Young
USygt43.T2.418799,root:Young
USinfTw6.2.418594,root:Young
USygt12.T2.418790,root:Young
SRR5610089,root:Young
SRR5580431,root:Young
SRR5802243,root:Young
SRR5802377,root:Young
SRR5802345,root:Young
SRR5802273,root:Young
SRR5602078,root:Young
