SampleID,Env
TXX9,root:Young
TXX90,root:Young
TXX91,root:Young
TXX93,root:Young
TXX94,root:Young
TXX95,root:Young
TXX96,root:Young
TXX97,root:Young
TXX98,root:Young
TXX99,root:Young
TZX1,root:Young
TZX10,root:Young
TZX100,root:Young
TZX101,root:Young
TZX102,root:Young
TZX103,root:Young
TZX104,root:Young
TZX106,root:Young
TZX107,root:Young
TZX108,root:Young
TZX109,root:Young
TZX11,root:Young
TZX111,root:Young
TZX112,root:Young
TZX114,root:Young
TZX115,root:Young
TZX116,root:Young
TZX117,root:Young
TZX118,root:Young
TZX12,root:Young
TZX120,root:Young
TZX121,root:Young
TZX13,root:Young
TZX14,root:Young
TZX15,root:Young
TZX16,root:Young
TZX17,root:Young
TZX18,root:Young
TZX19,root:Young
TZX2,root:Young
TZX20,root:Young
TZX21,root:Young
TZX23,root:Young
TZX23.2,root:Young
TZX24,root:Young
TZX25,root:Young
TZX26,root:Young
TZX27,root:Young
TZX28,root:Young
TZX29,root:Young
TZX3,root:Young
TZX30,root:Young
TZX31,root:Young
TZX32,root:Young
TZX33,root:Young
TZX34,root:Young
TZX35,root:Young
TZX36,root:Young
TZX37,root:Young
TZX38,root:Young
TZX39,root:Young
TZX4,root:Young
TZX40,root:Young
TZX41,root:Young
TZX42,root:Young
TZX43,root:Young
TZX44,root:Young
TZX45,root:Young
TZX46,root:Young
TZX47,root:Young
TZX48,root:Young
TZX49,root:Young
TZX5,root:Young
TZX50,root:Young
TZX51,root:Young
TZX52,root:Young
TZX53,root:Young
TZX54,root:Young
TZX55,root:Young
TZX56,root:Young
TZX57,root:Young
TZX58,root:Young
TZX59,root:Young
TZX6,root:Young
TZX60,root:Young
TZX61,root:Young
TZX62,root:Young
TZX63,root:Young
TZX64,root:Young
TZX65,root:Young
TZX66,root:Young
TZX67,root:Young
TZX68,root:Young
TZX69,root:Young
TZX7,root:Young
TZX70,root:Young
TZX71,root:Young
TZX72,root:Young
TZX73,root:Young
TZX74,root:Young
TZX75,root:Young
TZX76,root:Young
TZX77,root:Young
TZX78,root:Young
TZX79,root:Young
TZX8,root:Young
TZX80,root:Young
TZX81,root:Young
TZX82,root:Young
TZX83,root:Young
TZX84,root:Young
TZX85,root:Young
TZX86,root:Young
TZX87,root:Young
TZX88,root:Young
TZX9,root:Young
TZX90,root:Young
TZX92,root:Young
TZX94,root:Young
TZX95,root:Young
TZX96,root:Young
TZX97,root:Young
TZX98,root:Young
TZX99,root:Young
Q108,root:Young
Q120,root:Young
Q123,root:Young
Q126,root:Young
Q32,root:Young
Q41,root:Young
Q47,root:Young
TQ034,root:Young
TQ052,root:Young
TQ060,root:Young
TQ062,root:Young
TQ064,root:Young
TQ083,root:Young
TQ084,root:Young
TQ090,root:Young
TQ1,root:Young
TQ10,root:Young
TQ100,root:Young
TQ101,root:Young
TQ102,root:Young
TQ103,root:Young
TQ104,root:Young
TQ105,root:Young
TQ106,root:Young
TQ107,root:Young
TQ108,root:Young
TQ109,root:Young
TQ11,root:Young
TQ110,root:Young
TQ111,root:Young
TQ112,root:Young
TQ113,root:Young
TQ114,root:Young
TQ115,root:Young
TQ116,root:Young
TQ117,root:Young
TQ118,root:Young
TQ119,root:Young
TQ12,root:Young
TQ121,root:Young
TQ122,root:Young
TQ124,root:Young
TQ125,root:Young
TQ127,root:Young
TQ128,root:Young
TQ129,root:Young
TQ13,root:Young
TQ130,root:Young
TQ131,root:Young
TQ132,root:Young
TQ133,root:Young
TQ135,root:Young
TQ136,root:Young
TQ137,root:Young
TQ139,root:Young
TQ14,root:Young
TQ140,root:Young
TQ141,root:Young
TQ15,root:Young
TQ16,root:Young
TQ19,root:Young
TQ2,root:Young
TQ20,root:Young
TQ21,root:Young
TQ22,root:Young
TQ23,root:Young
TQ24,root:Young
TQ25,root:Young
TQ26,root:Young
TQ27,root:Young
TQ28,root:Young
TQ29,root:Young
TQ3,root:Young
TQ30,root:Young
TQ31,root:Young
TQ33,root:Young
TQ35,root:Young
TQ36,root:Young
TQ38,root:Young
TQ39,root:Young
TQ4,root:Young
TQ42,root:Young
TQ43,root:Young
TQ44,root:Young
TQ45,root:Young
TQ46,root:Young
TQ48,root:Young
TQ49,root:Young
TQ5,root:Young
TQ50,root:Young
TQ51,root:Young
TQ53,root:Young
TQ54,root:Young
TQ55,root:Young
TQ56,root:Young
TQ57,root:Young
TQ58,root:Young
TQ59,root:Young
TQ6,root:Young
TQ61,root:Young
TQ63,root:Young
TQ65,root:Young
TQ66,root:Young
TQ67,root:Young
TQ68,root:Young
TQ69,root:Young
TQ7,root:Young
TQ70,root:Young
TQ71,root:Young
TQ72,root:Young
TQ73,root:Young
TQ74,root:Young
TQ75,root:Young
TQ76,root:Young
TQ77,root:Young
TQ78,root:Young
TQ79,root:Young
TQ8,root:Young
TQ80,root:Young
TQ81,root:Young
TQ82,root:Young
TQ85,root:Young
TQ86,root:Young
TQ87,root:Young
TQ89,root:Young
TQ9,root:Young
TQ90,root:Young
TQ92,root:Young
TQ93,root:Young
TQ94,root:Young
TQ95,root:Young
TQ96,root:Young
TQ97,root:Young
TQ98,root:Young
TQ99,root:Young
TZ20,root:Middle age
TZ7,root:Middle age
TZ95,root:Middle age
TZ55,root:Middle age
TZ86,root:Middle age
TZ114,root:Middle age
TZ66,root:Middle age
TZ15,root:Middle age
TZ109,root:Middle age
TZ85,root:Middle age
TZ115,root:Middle age
TZ71,root:Middle age
TZ62,root:Middle age
TZ64,root:Middle age
TZ112,root:Middle age
TZ63,root:Middle age
TZ93,root:Middle age
TZ74,root:Middle age
TZ65,root:Middle age
TZ45,root:Middle age
TZ11,root:Middle age
TZ53,root:Middle age
TZ44,root:Middle age
TZ34,root:Middle age
TZ59,root:Middle age
TZ73,root:Middle age
TZ94,root:Middle age
TZ16,root:Middle age
TZ102,root:Middle age
TZ38,root:Middle age
TZ24,root:Middle age
TZ58,root:Middle age
TZ28,root:Middle age
TZ83,root:Middle age
TZ33,root:Middle age
TZ29,root:Middle age
TZ22,root:Middle age
TZ107,root:Middle age
TZ12,root:Middle age
TZ32,root:Middle age
TZ78,root:Middle age
TZ6,root:Middle age
TZ111,root:Middle age
TZ47,root:Middle age
TZ88,root:Middle age
TZ30.1,root:Middle age
TZ108,root:Middle age
TZ19,root:Middle age
TZ40,root:Middle age
TZ91,root:Middle age
TZ52,root:Middle age
TZ37,root:Middle age
TZ101,root:Middle age
TZ57,root:Middle age
TZ81,root:Middle age
TZ13,root:Middle age
TZ89,root:Middle age
TZ4,root:Middle age
TZ87,root:Middle age
TZ3,root:Middle age
TZ5,root:Middle age
TZ8,root:Middle age
TZ26,root:Middle age
TZ75,root:Middle age
TZ80,root:Middle age
TZ60,root:Middle age
TZ30,root:Middle age
TZ56,root:Middle age
TZ41,root:Middle age
TZ76,root:Middle age
TZ9,root:Middle age
TZ50,root:Middle age
TZ77,root:Middle age
TZ68,root:Middle age
TZ82,root:Middle age
TZ104,root:Middle age
TZ110,root:Middle age
TZ96,root:Middle age
TZ67,root:Middle age
TZ92,root:Middle age
TZ113,root:Middle age
TZ105,root:Middle age
TZ69,root:Middle age
TZ48,root:Middle age
TZ103,root:Middle age
TZ61,root:Middle age
TL100,root:Elder
TL76,root:Elder
TL65,root:Elder
TL96,root:Elder
TL103,root:Elder
TL95,root:Elder
TL111,root:Elder
TL61,root:Elder
TL94,root:Elder
TL116,root:Elder
TL31,root:Elder
TL118,root:Elder
TL13,root:Elder
TL121,root:Elder
TL87,root:Elder
TL64,root:Elder
TL108,root:Elder
TL73,root:Elder
TL55,root:Elder
TL109,root:Elder
TL38,root:Elder
TL67,root:Elder
TL10,root:Elder
TL3,root:Elder
TL97,root:Elder
TL6,root:Elder
100a,root:Elder
TL120,root:Elder
TL54,root:Elder
TL117,root:Elder
TL71,root:Elder
TL1,root:Elder
TL124,root:Elder
TL78,root:Elder
TL105,root:Elder
TL81,root:Elder
TL91,root:Elder
TL66,root:Elder
TL92,root:Elder
TL88,root:Elder
TL60,root:Elder
TL69,root:Elder
TL113,root:Elder
TL59,root:Elder
TL115,root:Elder
TL85,root:Elder
TL4,root:Elder
TL39,root:Elder
TL16,root:Elder
TL114,root:Elder
TL129,root:Elder
TL102,root:Elder
TL84,root:Elder
TL112,root:Elder
TL74,root:Elder
TL82,root:Elder
TL83,root:Elder
100b,root:Elder
TL90,root:Elder
TL5,root:Elder
