SampleID,Env
TXX51,root:Pupils
TXX52,root:Pupils
TXX53,root:Pupils
TXX54,root:Pupils
TXX55,root:Pupils
TXX56,root:Pupils
TXX57,root:Pupils
TXX58,root:Pupils
TXX59,root:Pupils
TXX60,root:Pupils
TXX61,root:Pupils
TXX62,root:Pupils
TXX63,root:Pupils
TXX64,root:Pupils
TXX65,root:Pupils
TXX66,root:Pupils
TXX67,root:Pupils
TXX68,root:Pupils
TXX69,root:Pupils
TXX70,root:Pupils
TXX72,root:Pupils
TXX73,root:Pupils
TXX74,root:Pupils
TXX75,root:Pupils
TXX76,root:Pupils
TXX77,root:Pupils
TXX78,root:Pupils
TXX79,root:Pupils
TXX8,root:Pupils
TXX80,root:Pupils
TXX81,root:Pupils
TXX82,root:Pupils
TXX83,root:Pupils
TXX84,root:Pupils
TXX85,root:Pupils
TXX86,root:Pupils
TXX87,root:Pupils
TXX88,root:Pupils
TXX89,root:Pupils
TXX9,root:Pupils
TXX90,root:Pupils
TXX91,root:Pupils
TXX93,root:Pupils
TXX94,root:Pupils
TXX95,root:Pupils
TXX96,root:Pupils
TXX97,root:Pupils
TXX98,root:Pupils
TXX99,root:Pupils
TZX1,root:mid_school
TZX10,root:mid_school
TZX100,root:mid_school
TZX101,root:mid_school
TZX102,root:mid_school
TZX103,root:mid_school
TZX104,root:mid_school
TZX106,root:mid_school
TZX107,root:mid_school
TZX108,root:mid_school
TZX109,root:mid_school
TZX11,root:mid_school
TZX111,root:mid_school
TZX112,root:mid_school
TZX114,root:mid_school
TZX115,root:mid_school
TZX116,root:mid_school
TZX117,root:mid_school
TZX118,root:mid_school
TZX12,root:mid_school
TZX120,root:mid_school
TZX121,root:mid_school
TZX13,root:mid_school
TZX14,root:mid_school
TZX15,root:mid_school
TZX16,root:mid_school
TZX17,root:mid_school
TZX18,root:mid_school
TZX19,root:mid_school
TZX2,root:mid_school
TZX20,root:mid_school
TZX21,root:mid_school
TZX23,root:mid_school
TZX23.2,root:mid_school
TZX24,root:mid_school
TZX25,root:mid_school
TZX26,root:mid_school
TZX27,root:mid_school
TZX28,root:mid_school
TZX29,root:mid_school
TZX3,root:mid_school
TZX30,root:mid_school
TZX31,root:mid_school
TZX32,root:mid_school
TZX33,root:mid_school
TZX34,root:mid_school
TZX35,root:mid_school
TZX36,root:mid_school
TZX37,root:mid_school
TZX38,root:mid_school
TZX39,root:mid_school
TZX4,root:mid_school
TZX40,root:mid_school
TZX41,root:mid_school
TZX42,root:mid_school
TZX43,root:mid_school
TZX44,root:mid_school
TZX45,root:mid_school
TZX46,root:mid_school
TZX47,root:mid_school
TZX48,root:mid_school
TZX49,root:mid_school
TZX5,root:mid_school
TZX50,root:mid_school
TZX51,root:mid_school
TZX52,root:mid_school
TZX53,root:mid_school
TZX54,root:mid_school
TZX55,root:mid_school
TZX56,root:mid_school
TZX57,root:mid_school
TZX58,root:mid_school
TZX59,root:mid_school
TZX6,root:mid_school
TZX60,root:mid_school
TZX61,root:mid_school
TZX62,root:mid_school
TZX63,root:mid_school
TZX64,root:mid_school
TZX65,root:mid_school
TZX66,root:mid_school
TZX67,root:mid_school
TZX68,root:mid_school
TZX69,root:mid_school
TZX7,root:mid_school
TZX70,root:mid_school
TZX71,root:mid_school
TZX72,root:mid_school
TZX73,root:mid_school
TZX74,root:mid_school
TZX75,root:mid_school
TZX76,root:mid_school
TZX77,root:mid_school
TZX78,root:mid_school
TZX79,root:mid_school
TZX8,root:mid_school
TZX80,root:mid_school
TZX81,root:mid_school
TZX82,root:mid_school
TZX83,root:mid_school
TZX84,root:mid_school
TZX85,root:mid_school
TZX86,root:mid_school
TZX87,root:mid_school
TZX88,root:mid_school
TZX9,root:mid_school
TZX90,root:mid_school
TZX92,root:mid_school
TZX94,root:mid_school
TZX95,root:mid_school
TZX96,root:mid_school
TZX97,root:mid_school
TZX98,root:mid_school
TZX99,root:mid_school
Q108,root:youth
Q120,root:youth
Q123,root:youth
Q126,root:youth
Q32,root:youth
Q41,root:youth
Q47,root:youth
TQ034,root:youth
TQ052,root:youth
TQ060,root:youth
TQ062,root:youth
TQ064,root:youth
TQ083,root:youth
TQ084,root:youth
TQ090,root:youth
TQ1,root:youth
TQ10,root:youth
TQ100,root:youth
TQ101,root:youth
TQ102,root:youth
TQ103,root:youth
TQ104,root:youth
TQ105,root:youth
TQ106,root:youth
TQ107,root:youth
TQ108,root:youth
TQ109,root:youth
TQ11,root:youth
TQ110,root:youth
TQ111,root:youth
TQ112,root:youth
TQ113,root:youth
TQ114,root:youth
TQ115,root:youth
TQ116,root:youth
TQ117,root:youth
TQ118,root:youth
TQ119,root:youth
TQ12,root:youth
TQ121,root:youth
TQ122,root:youth
TQ124,root:youth
TQ125,root:youth
TQ127,root:youth
TQ128,root:youth
TQ129,root:youth
TQ13,root:youth
TQ130,root:youth
TQ131,root:youth
TQ132,root:youth
TQ133,root:youth
TQ135,root:youth
TQ136,root:youth
TQ137,root:youth
TQ139,root:youth
TQ14,root:youth
TQ140,root:youth
TQ141,root:youth
TQ15,root:youth
TQ16,root:youth
TQ19,root:youth
TQ2,root:youth
TQ20,root:youth
TQ21,root:youth
TQ22,root:youth
TQ23,root:youth
TQ24,root:youth
TQ25,root:youth
TQ26,root:youth
TQ27,root:youth
TQ28,root:youth
TQ29,root:youth
TQ3,root:youth
TQ30,root:youth
TQ31,root:youth
TQ33,root:youth
TQ35,root:youth
TQ36,root:youth
TQ38,root:youth
TQ39,root:youth
TQ4,root:youth
TQ42,root:youth
TQ43,root:youth
TQ44,root:youth
TQ45,root:youth
TQ46,root:youth
TQ48,root:youth
TQ49,root:youth
TQ5,root:youth
TQ50,root:youth
TQ51,root:youth
TQ53,root:youth
TQ54,root:youth
TQ55,root:youth
TQ56,root:youth
TQ57,root:youth
TQ58,root:youth
TQ59,root:youth
TQ6,root:youth
TQ61,root:youth
TQ63,root:youth
TQ65,root:youth
TQ66,root:youth
TQ67,root:youth
TQ68,root:youth
TQ69,root:youth
TQ7,root:youth
TQ70,root:youth
TQ71,root:youth
TQ72,root:youth
TQ73,root:youth
TQ74,root:youth
TQ75,root:youth
TQ76,root:youth
TQ77,root:youth
TQ78,root:youth
TQ79,root:youth
TQ8,root:youth
TQ80,root:youth
TQ81,root:youth
TQ82,root:youth
TQ85,root:youth
TQ86,root:youth
TQ87,root:youth
TQ89,root:youth
TQ9,root:youth
TQ90,root:youth
TQ92,root:youth
TQ93,root:youth
TQ94,root:youth
TQ95,root:youth
TQ96,root:youth
TQ97,root:youth
TQ98,root:youth
TQ99,root:youth
TZ20,root:mid_age
TZ7,root:mid_age
TZ95,root:mid_age
TZ55,root:mid_age
TZ86,root:mid_age
TZ114,root:mid_age
TZ66,root:mid_age
TZ15,root:mid_age
TZ109,root:mid_age
TZ85,root:mid_age
TZ115,root:mid_age
TZ71,root:mid_age
TZ62,root:mid_age
TZ64,root:mid_age
TZ112,root:mid_age
TZ63,root:mid_age
TZ93,root:mid_age
TZ74,root:mid_age
TZ65,root:mid_age
TZ45,root:mid_age
TZ11,root:mid_age
TZ53,root:mid_age
TZ44,root:mid_age
TZ34,root:mid_age
TZ59,root:mid_age
TZ73,root:mid_age
TZ94,root:mid_age
TZ16,root:mid_age
TZ102,root:mid_age
TZ38,root:mid_age
TZ24,root:mid_age
TZ58,root:mid_age
TZ28,root:mid_age
TZ83,root:mid_age
TZ33,root:mid_age
TZ29,root:mid_age
TZ22,root:mid_age
TZ107,root:mid_age
TZ12,root:mid_age
TZ32,root:mid_age
TZ78,root:mid_age
TZ6,root:mid_age
TZ111,root:mid_age
TZ47,root:mid_age
TZ88,root:mid_age
TZ30.1,root:mid_age
TZ108,root:mid_age
TZ19,root:mid_age
TZ40,root:mid_age
TZ91,root:mid_age
TZ52,root:mid_age
TZ37,root:mid_age
TZ101,root:mid_age
TZ57,root:mid_age
TZ81,root:mid_age
TZ13,root:mid_age
TZ89,root:mid_age
TZ4,root:mid_age
TZ87,root:mid_age
TZ3,root:mid_age
TZ5,root:mid_age
TZ8,root:mid_age
TZ26,root:mid_age
TZ75,root:mid_age
TZ80,root:mid_age
TZ60,root:mid_age
TZ30,root:mid_age
TZ56,root:mid_age
TZ41,root:mid_age
TZ76,root:mid_age
TZ9,root:mid_age
TZ50,root:mid_age
TZ77,root:mid_age
TZ68,root:mid_age
TZ82,root:mid_age
TZ104,root:mid_age
TZ110,root:mid_age
TZ96,root:mid_age
TZ67,root:mid_age
TZ92,root:mid_age
TZ113,root:mid_age
TZ105,root:mid_age
TZ69,root:mid_age
TZ48,root:mid_age
TZ103,root:mid_age
TZ61,root:mid_age
TL100,root:elder
TL30,root:elder
TL107,root:elder
TL106,root:elder
TL80,root:elder
TL76,root:elder
TL65,root:elder
TL7,root:elder
TL96,root:elder
TL86,root:elder
TL103,root:elder
TL95,root:elder
TL111,root:elder
TL61,root:elder
TL94,root:elder
TL62,root:elder
TL63,root:elder
TL37,root:elder
TL116,root:elder
TL31,root:elder
TL118,root:elder
TL13,root:elder
TL121,root:elder
TL57,root:elder
TL87,root:elder
TL64,root:elder
TL2,root:elder
TL108,root:elder
TL73,root:elder
TL55,root:elder
TL109,root:elder
TL77,root:elder
TL38,root:elder
TL12,root:elder
TL67,root:elder
TL10,root:elder
TL3,root:elder
TL14,root:elder
TL97,root:elder
TL123,root:elder
TL6,root:elder
100a,root:elder
TL120,root:elder
TL54,root:elder
TL117,root:elder
TL44,root:elder
TL71,root:elder
TL20,root:elder
TL1,root:elder
TL124,root:elder
TL78,root:elder
TL105,root:elder
TL81,root:elder
TL91,root:elder
TL66,root:elder
TL92,root:elder
TL88,root:elder
TL60,root:elder
TL69,root:elder
TL93,root:elder
TL113,root:elder
TL59,root:elder
TL115,root:elder
TL85,root:elder
TL4,root:elder
TL39,root:elder
TL16,root:elder
TL114,root:elder
TL129,root:elder
TL102,root:elder
TL110,root:elder
TL84,root:elder
TL112,root:elder
TL74,root:elder
TL70,root:elder
TL99,root:elder
TL82,root:elder
TL18,root:elder
TL23,root:elder
TL83,root:elder
100b,root:elder
TL90,root:elder
TL27,root:elder
TL5,root:elder
TL58,root:elder
TL119,root:elder
